,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
560,DEN,-2.25,,"
2021-12-31    406683000.0
2020-12-31    285059000.0
2019-12-31    364242000.0
2018-12-31    364793000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.135390e+09
2020-12-31    1.053668e+09
2019-12-31    1.412259e+09
2018-12-31    1.141777e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.358188
2020-12-31    0.270540
2019-12-31    0.257914
2018-12-31    0.319496
dtype: float64","
2021-12-31     3671000.0
2020-12-31      518000.0
2019-12-31      516000.0
2018-12-31    38560000.0
Name: Cash, dtype: float64","
2021-12-31    175405000.0
2020-12-31    126846000.0
2019-12-31    180611000.0
2018-12-31    296294000.0
Name: Total Current Assets, dtype: float64"
561,SWSSW,,,,,,,
562,APLT,1.019167835,,"
2021-12-31    26462000.0
2020-12-31    21235000.0
2019-12-31    14099000.0
2018-12-31     4428000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    62539000.0
2020-12-31    81939000.0
2019-12-31    32607000.0
2018-12-31   -19592000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.423128
2020-12-31    0.259156
2019-12-31    0.432392
2018-12-31   -0.226011
dtype: float64","
2021-12-31    53888000.0
2020-12-31    57466000.0
2019-12-31    18850000.0
2018-12-31    18748000.0
Name: Cash, dtype: float64","
2021-12-31     88394000.0
2020-12-31    102593000.0
2019-12-31     46155000.0
2018-12-31     20246000.0
Name: Total Current Assets, dtype: float64"
563,WAVSU,,,,,,,
564,0LRK.L,,,"
2021-12-31    7.693000e+08
2020-12-31    1.047900e+09
2019-12-31    5.355630e+08
2018-12-31    6.025500e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    6.545000e+09
2020-12-31    6.027300e+09
2019-12-31    5.621857e+09
2018-12-31    5.202903e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.117540
2020-12-31    0.173859
2019-12-31    0.095264
2018-12-31    0.115810
dtype: float64","
2021-12-31    2.350000e+08
2020-12-31    1.197100e+09
2019-12-31    2.715890e+08
2018-12-31    4.003700e+07
Name: Cash, dtype: float64","
2021-12-31    1.696600e+09
2020-12-31    2.277200e+09
2019-12-31    1.379326e+09
2018-12-31    1.079145e+09
Name: Total Current Assets, dtype: float64"
565,EVK,,,"
2021-12-31    199751000.0
2020-12-31    188970000.0
2019-12-31    173984000.0
2018-12-31    138761000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    140958000.0
2020-12-31    134449000.0
2019-12-31    120660000.0
2018-12-31    114707000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.417096
2020-12-31    1.405514
2019-12-31    1.441936
2018-12-31    1.209699
dtype: float64","
2021-12-31    56573000.0
2020-12-31    81865000.0
2019-12-31    48551000.0
2018-12-31    47012000.0
Name: Cash, dtype: float64","
2021-12-31    250729000.0
2020-12-31    248244000.0
2019-12-31    213755000.0
2018-12-31    218864000.0
Name: Total Current Assets, dtype: float64"
566,LNXSF,,0.0327,"
2021-12-31    2.379000e+09
2020-12-31    1.822000e+09
2019-12-31    1.482000e+09
2018-12-31    1.519000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.756000e+09
2020-12-31    3.001000e+09
2019-12-31    2.669000e+09
2018-12-31    2.780000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.633387
2020-12-31    0.607131
2019-12-31    0.555264
2018-12-31    0.546403
dtype: float64","
2021-12-31    1.134000e+09
2020-12-31    1.794000e+09
2019-12-31    2.960000e+08
2018-12-31    7.970000e+08
Name: Cash, dtype: float64","
2021-12-31    4.389000e+09
2020-12-31    4.057000e+09
2019-12-31    3.630000e+09
2018-12-31    3.901000e+09
Name: Total Current Assets, dtype: float64"
567,RTMVY,,0.0172,"
2021-12-31    27628000.0
2020-12-31    23184000.0
2019-12-31    42522000.0
2018-12-31    38864000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31     70532000.0
2020-12-31    123145000.0
2019-12-31     41340000.0
2018-12-31     12584000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.391709
2020-12-31    0.188266
2019-12-31    1.028592
2018-12-31    3.088366
dtype: float64","
2021-12-31    42985000.0
2020-12-31    96690000.0
2019-12-31    32117000.0
2018-12-31    15847000.0
Name: Cash, dtype: float64","
2021-12-31     72277000.0
2020-12-31    121637000.0
2019-12-31     60672000.0
2018-12-31     42843000.0
Name: Total Current Assets, dtype: float64"
568,LNXSY,,0.0327,"
2021-12-31    2.379000e+09
2020-12-31    1.822000e+09
2019-12-31    1.482000e+09
2018-12-31    1.519000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.756000e+09
2020-12-31    3.001000e+09
2019-12-31    2.669000e+09
2018-12-31    2.780000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.633387
2020-12-31    0.607131
2019-12-31    0.555264
2018-12-31    0.546403
dtype: float64","
2021-12-31    1.134000e+09
2020-12-31    1.794000e+09
2019-12-31    2.960000e+08
2018-12-31    7.970000e+08
Name: Cash, dtype: float64","
2021-12-31    4.389000e+09
2020-12-31    4.057000e+09
2019-12-31    3.630000e+09
2018-12-31    3.901000e+09
Name: Total Current Assets, dtype: float64"
569,WB,2.231884058,,"
2021-12-31    2.159019e+09
2020-12-31    9.583700e+08
2019-12-31    8.008550e+08
2018-12-31    6.298440e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.593821e+09
2020-12-31    2.812425e+09
2019-12-31    2.283267e+09
2018-12-31    1.745459e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.600759
2020-12-31    0.340763
2019-12-31    0.350750
2018-12-31    0.360847
dtype: float64","
2021-12-31    2.423703e+09
2020-12-31    1.814844e+09
2019-12-31    1.452985e+09
2018-12-31    1.234596e+09
Name: Cash, dtype: float64","
2021-12-31    4.802780e+09
2020-12-31    4.834559e+09
2019-12-31    3.636178e+09
2018-12-31    2.469098e+09
Name: Total Current Assets, dtype: float64"
570,MRK.F,1.225382932,0.011,"
2021-12-31    1.043200e+10
2020-12-31    9.231000e+09
2019-12-31    1.184200e+10
2018-12-31    8.517000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.133800e+10
2020-12-31    1.694600e+10
2019-12-31    1.784100e+10
2018-12-31    1.720000e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.488893
2020-12-31    0.544730
2019-12-31    0.663752
2018-12-31    0.495174
dtype: float64","
2021-12-31    1.899000e+09
2020-12-31    1.355000e+09
2019-12-31    7.810000e+08
2018-12-31    2.170000e+09
Name: Cash, dtype: float64","
2021-12-31    1.098200e+10
2020-12-31    9.280000e+09
2019-12-31    9.003000e+09
2018-12-31    9.236000e+09
Name: Total Current Assets, dtype: float64"
571,PAVMZ,,,,,,,
572,L3H.F,,0.038,"
2021-12-31    9.554700e+10
2020-12-31    7.370800e+10
2019-12-31    7.962400e+10
2018-12-31    7.781300e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.719660e+11
2020-12-31    1.553100e+11
2019-12-31    1.864760e+11
2018-12-31    1.986460e+11
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.555616
2020-12-31    0.474586
2019-12-31    0.426993
2018-12-31    0.391717
dtype: float64","
2021-12-31    3.697000e+10
2020-12-31    3.183000e+10
2019-12-31    1.805500e+10
2018-12-31    2.674100e+10
Name: Cash, dtype: float64","
2021-12-31    1.287650e+11
2020-12-31    9.195400e+10
2019-12-31    9.268900e+10
2018-12-31    9.748200e+10
Name: Total Current Assets, dtype: float64"
573,SURG,,,"
2021-12-31     9998194.0
2020-12-31    15660748.0
2019-12-31     7054124.0
2018-12-31     4792035.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31     3551061.0
2020-12-31   -10726948.0
2019-12-31    -4713337.0
2018-12-31    -2001876.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    2.815551
2020-12-31   -1.459944
2019-12-31   -1.496631
2018-12-31   -2.393772
dtype: float64","
2021-12-31    6283496.0
2020-12-31     673995.0
2019-12-31     346040.0
2018-12-31     444612.0
Name: Cash, dtype: float64","
2021-12-31    13892681.0
2020-12-31     1251029.0
2019-12-31     3574885.0
2018-12-31     3059820.0
Name: Total Current Assets, dtype: float64"
574,0BNS.L,,,"
2021-12-31    2.540900e+09
2020-12-31    2.265000e+09
2019-12-31    2.185500e+09
2018-12-31    2.129500e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.529500e+09
2020-12-31    2.189300e+09
2019-12-31    2.025800e+09
2018-12-31    1.914100e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.004507
2020-12-31    1.034577
2019-12-31    1.078833
2018-12-31    1.112533
dtype: float64","
2021-12-31    279800000.0
2020-12-31    254300000.0
2019-12-31    124400000.0
2018-12-31    139200000.0
Name: Cash, dtype: float64","
2021-12-31    2.495800e+09
2020-12-31    2.208200e+09
2019-12-31    2.296500e+09
2018-12-31    2.255300e+09
Name: Total Current Assets, dtype: float64"
575,BTAI,0.894459103,,"
2021-12-31    16667000.0
2020-12-31    11842000.0
2019-12-31     8468000.0
2018-12-31     4660000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    221667000.0
2020-12-31    206696000.0
2019-12-31     26895000.0
2018-12-31     38889000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.075189
2020-12-31    0.057292
2019-12-31    0.314854
2018-12-31    0.119828
dtype: float64","
2021-12-31    232968000.0
2020-12-31    213119000.0
2019-12-31     32426000.0
2018-12-31     42565000.0
Name: Cash, dtype: float64","
2021-12-31    236812000.0
2020-12-31    217065000.0
2019-12-31     34107000.0
2018-12-31     43171000.0
Name: Total Current Assets, dtype: float64"
576,ANGH,,,"
2021-12-31    40361980.0
2020-12-31    26674873.0
2019-12-31    22727834.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -26842475.0
2020-12-31   -17055553.0
2019-12-31   -11933115.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -1.503661
2020-12-31   -1.563999
2019-12-31   -1.904602
dtype: float64","
2021-12-31     649972.0
2020-12-31    5614770.0
2019-12-31    1263038.0
Name: Cash, dtype: float64","
2021-12-31    10488245.0
2020-12-31    12158590.0
2019-12-31     8638539.0
Name: Total Current Assets, dtype: float64"
577,ARKO,2.105263158,0.0086,"
2021-12-31    408434000.0
2020-12-31    387051000.0
2019-12-31    340481000.0
2018-12-31    279695762.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    253452000.0
2020-12-31    191581000.0
2019-12-31     65773000.0
2018-12-31     92152681.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.611485
2020-12-31    2.020300
2019-12-31    5.176607
2018-12-31    3.035134
dtype: float64","
2021-12-31    252141000.0
2020-12-31    293666000.0
2019-12-31     32117000.0
2018-12-31     29976988.0
Name: Cash, dtype: float64","
2021-12-31    683623000.0
2020-12-31    609406000.0
2019-12-31    290111000.0
2018-12-31    272584823.0
Name: Total Current Assets, dtype: float64"
578,BWBBP,,0.0716,"
2021-12-31    2.949213e+09
2020-12-31    2.535418e+09
2019-12-31    1.836194e+09
2018-12-31    1.600740e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    312758000.0
2020-12-31    265405000.0
2019-12-31    244794000.0
2018-12-31    220998000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    9.429696
2020-12-31    9.553015
2019-12-31    7.500976
2018-12-31    7.243233
dtype: float64","
2021-12-31    143473000.0
2020-12-31    160675000.0
2019-12-31     31935000.0
2018-12-31     28444000.0
Name: Cash, dtype: float64","
2021-12-31    164249000.0
2020-12-31    178298000.0
2019-12-31     41648000.0
2018-12-31     38690000.0
Name: Total Current Assets, dtype: float64"
579,CRZBF,,,"
2021-12-31    3.944430e+11
2020-12-31    4.287580e+11
2019-12-31    3.855090e+11
2018-12-31    3.869700e+11
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.885100e+10
2020-12-31    2.745500e+10
2019-12-31    2.920500e+10
2018-12-31    2.821600e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    13.671727
2020-12-31    15.616755
2019-12-31    13.200103
2018-12-31    13.714559
dtype: float64","
2021-12-31    9.707000e+09
2020-12-31    1.060600e+10
2019-12-31    1.047400e+10
2018-12-31    1.031700e+10
Name: Cash, dtype: float64","
2021-12-31    1.198630e+11
2020-12-31    1.577160e+11
2019-12-31    1.245640e+11
2018-12-31    1.452200e+11
Name: Total Current Assets, dtype: float64"
580,PGV.F,0.567795681,0.0034,"
2021-12-31    4.759560e+10
2020-12-31    4.107510e+10
2019-12-31    3.627200e+10
2018-12-31    3.112790e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.773770e+10
2020-12-31    1.654470e+10
2019-12-31    1.317930e+10
2018-12-31    1.032790e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    2.683302
2020-12-31    2.482674
2019-12-31    2.752195
2018-12-31    3.013962
dtype: float64","
2021-12-31    187100000.0
2020-12-31     76500000.0
2019-12-31    226200000.0
2018-12-31     69500000.0
Name: Cash, dtype: float64","
2021-12-31    1.617480e+10
2020-12-31    1.807560e+10
2019-12-31    1.375310e+10
2018-12-31    1.160390e+10
Name: Total Current Assets, dtype: float64"
581,PLM,0.144927536,,"
2021-12-31     21998000.0
2020-12-31     20383000.0
2019-12-31      5869000.0
2018-12-31    241173000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    357607000.0
2020-12-31    369639000.0
2019-12-31    384140000.0
2018-12-31    185042000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.061514
2020-12-31    0.055143
2019-12-31    0.015278
2018-12-31    1.303342
dtype: float64","
2021-12-31     2958000.0
2020-12-31     3554000.0
2019-12-31     7401000.0
2018-12-31    13857000.0
Name: Cash, dtype: float64","
2021-12-31     4389000.0
2020-12-31     5142000.0
2019-12-31     8912000.0
2018-12-31    15814000.0
Name: Total Current Assets, dtype: float64"
582,DCFCW,,,,,,,
583,PWOD,,0.0538,"
2021-12-31    1.651424e+09
2020-12-31    1.530799e+09
2019-12-31    1.373929e+09
2018-12-31    1.421210e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    172274000.0
2020-12-31    164142000.0
2019-12-31    154960000.0
2018-12-31    143536000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    9.586032
2020-12-31    9.326065
2019-12-31    8.866346
2018-12-31    9.901418
dtype: float64","
2021-12-31    263862000.0
2020-12-31    213358000.0
2019-12-31     48589000.0
2018-12-31     66742000.0
Name: Cash, dtype: float64","
2021-12-31    275755000.0
2020-12-31    227432000.0
2019-12-31     58531000.0
2018-12-31     75443000.0
Name: Total Current Assets, dtype: float64"
584,KEQU,-3.385579937,,"
2022-04-30    42293000.0
2021-04-30    34181000.0
2020-04-30    27060000.0
2019-04-30    32733000.0
Name: Total Current Liabilities, dtype: float64","
2022-04-30    35694000.0
2021-04-30    41241000.0
2020-04-30    38415000.0
2019-04-30    47100000.0
Name: Total Stockholder Equity, dtype: float64","
2022-04-30    1.184877
2021-04-30    0.828811
2020-04-30    0.704412
2019-04-30    0.694968
dtype: float64","
2022-04-30     4433000.0
2021-04-30     5206000.0
2020-04-30     4365000.0
2019-04-30    10647000.0
Name: Cash, dtype: float64","
2022-04-30    91565000.0
2021-04-30    60457000.0
2020-04-30    54231000.0
2019-04-30    65357000.0
Name: Total Current Assets, dtype: float64"
585,TRIB,-1.045751634,,"
2021-12-31    100491000.0
2020-12-31     27058000.0
2019-12-31     19449000.0
2018-12-31     17604000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31     -319000.0
2020-12-31    -2219000.0
2019-12-31     4713000.0
2018-12-31    44054000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -315.018809
2020-12-31    -12.193781
2019-12-31      4.126671
2018-12-31      0.399600
dtype: float64","
2021-12-31    25910000.0
2020-12-31    27327000.0
2019-12-31    15231000.0
2018-12-31    30277000.0
Name: Cash, dtype: float64","
2021-12-31    72688000.0
2020-12-31    83300000.0
2019-12-31    71390000.0
2018-12-31    86661000.0
Name: Total Current Assets, dtype: float64"
586,HALO,2.923076923,,"
2021-12-31    117147000.0
2020-12-31    421385000.0
2019-12-31     85637000.0
2018-12-31    149361000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    196953000.0
2020-12-31    151047000.0
2019-12-31     91765000.0
2018-12-31    248887000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.594797
2020-12-31    2.789761
2019-12-31    0.933221
2018-12-31    0.600116
dtype: float64","
2021-12-31    118719000.0
2020-12-31    147703000.0
2019-12-31    120179000.0
2018-12-31     57936000.0
Name: Cash, dtype: float64","
2021-12-31    926287000.0
2020-12-31    554764000.0
2019-12-31    543436000.0
2018-12-31    427849000.0
Name: Total Current Assets, dtype: float64"
587,0LP3.L,,,"
2021-12-31    1.843200e+09
2020-12-31    1.430800e+09
2019-12-31    1.491800e+09
2018-12-31    1.324600e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.816500e+09
2020-12-31    2.698200e+09
2019-12-31    2.260800e+09
2018-12-31    2.070600e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.654429
2020-12-31    0.530279
2019-12-31    0.659855
2018-12-31    0.639718
dtype: float64","
2021-12-31    280300000.0
2020-12-31    218800000.0
2019-12-31    184600000.0
2018-12-31    139500000.0
Name: Cash, dtype: float64","
2021-12-31    902600000.0
2020-12-31    794200000.0
2019-12-31    744900000.0
2018-12-31    644500000.0
Name: Total Current Assets, dtype: float64"
588,KOSS,,,"
2022-06-30    2126973.0
2021-06-30    2052124.0
2020-06-30    2615090.0
2019-06-30    2997799.0
Name: Total Current Liabilities, dtype: float64","
2022-06-30    22697489.0
2021-06-30    19575101.0
2020-06-30    15156098.0
2019-06-30    15072101.0
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    0.093710
2021-06-30    0.104833
2020-06-30    0.172544
2019-06-30    0.198897
dtype: float64","
2022-06-30    9208170.0
2021-06-30    6950215.0
2020-06-30    3999409.0
2019-06-30    2228282.0
Name: Cash, dtype: float64","
2022-06-30    19874630.0
2021-06-30    15548516.0
2020-06-30    12137536.0
2019-06-30    12914422.0
Name: Total Current Assets, dtype: float64"
