,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
70,ENVX,1.064162754,,"
2022-01-02    20636000.0
2020-12-31    10868000.0
2019-12-31     1026000.0
Name: Total Current Liabilities, dtype: float64","
2022-01-02    326117000.0
2020-12-31     36216000.0
2019-12-31   -126943000.0
Name: Total Stockholder Equity, dtype: float64","
2022-01-02    0.063278
2020-12-31    0.300088
2019-12-31   -0.008082
dtype: float64","
2022-01-02    385293000.0
2020-12-31     29143000.0
2019-12-31     10226000.0
Name: Cash, dtype: float64","
2022-01-02    398121000.0
2020-12-31     33044000.0
2019-12-31     10595000.0
Name: Total Current Assets, dtype: float64"
71,LPTH,3.191489362,,"
2022-06-30    7733557.0
2021-06-30    8448206.0
2020-06-30    7403411.0
2019-06-30    6355263.0
Name: Total Current Liabilities, dtype: float64","
2022-06-30    29731238.0
2021-06-30    33577485.0
2020-06-30    34566941.0
2019-06-30    33459126.0
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    0.260116
2021-06-30    0.251603
2020-06-30    0.214176
2019-06-30    0.189941
dtype: float64","
2022-06-30    5507891.0
2021-06-30    6774694.0
2020-06-30    5387388.0
2019-06-30    4604701.0
Name: Cash, dtype: float64","
2022-06-30    18169414.0
2021-06-30    20703102.0
2020-06-30    21257828.0
2019-06-30    19608394.0
Name: Total Current Assets, dtype: float64"
72,SLG,-0.142390982,0.094,"
2021-12-31    462060000.0
2020-12-31    315428000.0
2019-12-31    268335000.0
2018-12-31    254247000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    4.542944e+09
2020-12-31    4.687831e+09
2019-12-31    5.219383e+09
2018-12-31    5.679589e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.101709
2020-12-31    0.067287
2019-12-31    0.051411
2018-12-31    0.044765
dtype: float64","
2021-12-31    251417000.0
2020-12-31    266059000.0
2019-12-31    166070000.0
2018-12-31    129475000.0
Name: Cash, dtype: float64","
2021-12-31    9.583940e+08
2020-12-31    8.209780e+08
2019-12-31    1.116713e+09
2018-12-31    8.278960e+08
Name: Total Current Assets, dtype: float64"
73,IONQ,0.10931677,,"
2021-12-31    9691000.0
2020-12-31    1881000.0
2019-12-31     808000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    591230000.0
2020-12-31     53703000.0
2019-12-31    -20917000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.016391
2020-12-31    0.035026
2019-12-31   -0.038629
dtype: float64","
2021-12-31    399025000.0
2020-12-31     36120000.0
2019-12-31     59527000.0
Name: Cash, dtype: float64","
2021-12-31    529617000.0
2020-12-31     38579000.0
2019-12-31     60416000.0
Name: Total Current Assets, dtype: float64"
74,CMTG,1.095238095,0.0946,"
2021-12-31    1.128121e+09
2020-12-31    1.231863e+09
2019-12-31    9.256480e+08
2018-12-31    1.498283e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.566631e+09
2020-12-31    2.445619e+09
2019-12-31    2.384287e+09
2018-12-31    1.852697e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.439534
2020-12-31    0.503702
2019-12-31    0.388228
2018-12-31    0.808704
dtype: float64","
2021-12-31    310194000.0
2020-12-31    427512000.0
2019-12-31    334999000.0
2018-12-31     69430000.0
Name: Cash, dtype: float64","
2021-12-31    7.016871e+09
2020-12-31    6.943717e+09
2019-12-31    6.537010e+09
2018-12-31    3.863537e+09
Name: Total Current Assets, dtype: float64"
75,KACL,,,"
2022-06-30    121250.0
2021-06-30    228746.0
Name: Total Current Liabilities, dtype: float64","
2022-06-30   -2232806.0
2021-06-30      18695.0
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    -0.054304
2021-06-30    12.235678
dtype: float64","
2022-06-30    482965.0
2021-06-30         NaN
Name: Cash, dtype: float64","
2022-06-30    593081.0
2021-06-30      4995.0
Name: Total Current Assets, dtype: float64"
76,SGLY,,,"
2021-06-30    5343648.0
2020-06-30    5808865.0
2019-06-30    5239233.0
2018-06-30    6622553.0
Name: Total Current Liabilities, dtype: float64","
2021-06-30    54020276.0
2020-06-30     6184461.0
2019-06-30    20533392.0
2018-06-30    24348102.0
Name: Total Stockholder Equity, dtype: float64","
2021-06-30    0.098919
2020-06-30    0.939268
2019-06-30    0.255157
2018-06-30    0.271995
dtype: float64","
2021-06-30    44837317.0
2020-06-30      131182.0
2019-06-30     3142650.0
2018-06-30     7098259.0
Name: Cash, dtype: float64","
2021-06-30    46867349.0
2020-06-30     1913319.0
2019-06-30    15945162.0
2018-06-30    22392281.0
Name: Total Current Assets, dtype: float64"
77,OR8.F,,0.0239,"
2021-12-31    1.897500e+09
2020-12-31    1.670200e+09
2019-12-31    1.823900e+09
2018-12-31    1.825600e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.646500e+09
2020-12-31    1.397800e+09
2019-12-31    1.372700e+09
2018-12-31    1.296200e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.152445
2020-12-31    1.194878
2019-12-31    1.328695
2018-12-31    1.408425
dtype: float64","
2021-12-31    217200000.0
2020-12-31    245500000.0
2019-12-31    197500000.0
2018-12-31    170300000.0
Name: Cash, dtype: float64","
2021-12-31    1.685100e+09
2020-12-31    1.610700e+09
2019-12-31    1.620100e+09
2018-12-31    1.548100e+09
Name: Total Current Assets, dtype: float64"
78,NXST,1.291306851,0.0194,"
2021-12-31    787294000.0
2020-12-31    730888000.0
2019-12-31    947557000.0
2018-12-31    404172000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.850339e+09
2020-12-31    2.518392e+09
2019-12-31    2.031497e+09
2018-12-31    1.852774e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.276211
2020-12-31    0.290220
2019-12-31    0.466433
2018-12-31    0.218144
dtype: float64","
2021-12-31    190868000.0
2020-12-31    152701000.0
2019-12-31    232070000.0
2018-12-31    145115000.0
Name: Cash, dtype: float64","
2021-12-31    1.412719e+09
2020-12-31    1.209982e+09
2019-12-31    1.351767e+09
2018-12-31    7.670750e+08
Name: Total Current Assets, dtype: float64"
79,ROCAR,,,,,,,
80,ADES,-3.857777778,,"
2021-12-31    22621000.0
2020-12-31    42543000.0
2019-12-31    39313000.0
2018-12-31    40719000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    147301000.0
2020-12-31     85210000.0
2019-12-31    108292000.0
2018-12-31     67947000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.153570
2020-12-31    0.499272
2019-12-31    0.363028
2018-12-31    0.599276
dtype: float64","
2021-12-31    78753000.0
2020-12-31    30932000.0
2019-12-31    12080000.0
2018-12-31    18577000.0
Name: Cash, dtype: float64","
2021-12-31    108367000.0
2020-12-31     61989000.0
2019-12-31     47048000.0
2018-12-31     59776000.0
Name: Total Current Assets, dtype: float64"
81,MATX,0.722853535,0.016900001,"
2021-12-31    612400000.0
2020-12-31    511500000.0
2019-12-31    436700000.0
2018-12-31    370800000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.667400e+09
2020-12-31    9.612000e+08
2019-12-31    8.057000e+08
2018-12-31    7.553000e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.367278
2020-12-31    0.532147
2019-12-31    0.542013
2018-12-31    0.490931
dtype: float64","
2021-12-31    282400000.0
2020-12-31     14400000.0
2019-12-31     21200000.0
2018-12-31     19600000.0
Name: Cash, dtype: float64","
2021-12-31    704500000.0
2020-12-31    305900000.0
2019-12-31    289600000.0
2018-12-31    318400000.0
Name: Total Current Assets, dtype: float64"
82,IAUX,,,"
2021-12-31     29919000.0
2020-12-31    151460000.0
2019-12-31     98494000.0
2018-12-31     67605000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    406978000.0
2020-12-31    -16539000.0
2019-12-31    -14105000.0
2018-12-31     -6468000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31     0.073515
2020-12-31    -9.157748
2019-12-31    -6.982914
2018-12-31   -10.452226
dtype: float64","
2021-12-31    87658000.0
2020-12-31    15239000.0
2019-12-31    26213000.0
2018-12-31     6923000.0
Name: Cash, dtype: float64","
2021-12-31    121496000.0
2020-12-31     34458000.0
2019-12-31     58906000.0
2018-12-31     67812000.0
Name: Total Current Assets, dtype: float64"
83,LTR.F,,0.0045,"
2021-12-31    3.018100e+10
2020-12-31    2.795400e+10
2019-12-31    2.648800e+10
2018-12-31    2.622600e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.784600e+10
2020-12-31    1.786000e+10
2019-12-31    1.911900e+10
2018-12-31    1.851800e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.691191
2020-12-31    1.565174
2019-12-31    1.385428
2018-12-31    1.416244
dtype: float64","
2021-12-31    621000000.0
2020-12-31    478000000.0
2019-12-31    336000000.0
2018-12-31    405000000.0
Name: Cash, dtype: float64","
2021-12-31    1.476100e+10
2020-12-31    1.302700e+10
2019-12-31    1.269200e+10
2018-12-31    1.239100e+10
Name: Total Current Assets, dtype: float64"
84,JSPRW,,,,,,,
85,LNKB,,0.0373,"
2021-12-31    772171000.0
2020-12-31    375357000.0
2019-12-31    331254000.0
2014-12-31    182889307.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    109623000.0
2020-12-31     50674000.0
2019-12-31     45706000.0
2014-12-31     26188867.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    7.043878
2020-12-31    7.407290
2019-12-31    7.247495
2014-12-31    6.983475
dtype: float64","
2021-12-31    22590000.0
2020-12-31    33162000.0
2019-12-31    27708000.0
2014-12-31    19802796.0
Name: Cash, dtype: float64","
2021-12-31    42300000.0
2020-12-31    52786000.0
2019-12-31    47756000.0
2014-12-31    27847844.0
Name: Total Current Assets, dtype: float64"
86,HOMB,0.924824229,0.027,"
2021-12-31    1.441397e+10
2020-12-31    1.290065e+10
2019-12-31    1.151785e+10
2018-12-31    1.183745e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.765721e+09
2020-12-31    2.605758e+09
2019-12-31    2.511531e+09
2018-12-31    2.349886e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    5.211649
2020-12-31    4.950823
2019-12-31    4.585988
2018-12-31    5.037456
dtype: float64","
2021-12-31    3.650315e+09
2020-12-31    1.263788e+09
2019-12-31    4.906010e+08
2018-12-31    6.582640e+08
Name: Cash, dtype: float64","
2021-12-31    3.771381e+09
2020-12-31    1.443536e+09
2019-12-31    6.283770e+08
2018-12-31    7.851420e+08
Name: Total Current Assets, dtype: float64"
87,MKC,1.113067982,0.0191,"
2021-11-30    3.223800e+09
2020-11-30    3.046500e+09
2019-11-30    2.154400e+09
2018-11-30    2.001700e+09
Name: Total Current Liabilities, dtype: float64","
2021-11-30    4.411000e+09
2020-11-30    3.926100e+09
2019-11-30    3.444200e+09
2018-11-30    3.170900e+09
Name: Total Stockholder Equity, dtype: float64","
2021-11-30    0.730855
2020-11-30    0.775961
2019-11-30    0.625515
2018-11-30    0.631272
dtype: float64","
2021-11-30    351700000.0
2020-11-30    423600000.0
2019-11-30    155400000.0
2018-11-30     96600000.0
Name: Cash, dtype: float64","
2021-11-30    2.195800e+09
2020-11-30    2.083600e+09
2019-11-30    1.550200e+09
2018-11-30    1.479900e+09
Name: Total Current Assets, dtype: float64"
88,FSNB,,,"
2021-12-31    487708.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -33041610.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.01476
dtype: float64","
2021-12-31    59137.0
Name: Cash, dtype: float64","
2021-12-31    857349.0
Name: Total Current Assets, dtype: float64"
89,GLBS,-0.014907244,,"
2021-12-31    12126000.0
2020-12-31    13062000.0
2019-12-31     8731000.0
2018-12-31    43206000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    146418000.0
2020-12-31     42094000.0
2019-12-31      9879000.0
2018-12-31     41050000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.082818
2020-12-31    0.310306
2019-12-31    0.883794
2018-12-31    1.052521
dtype: float64","
2021-12-31    45213000.0
2020-12-31    19037000.0
2019-12-31     2366000.0
2018-12-31       46000.0
Name: Cash, dtype: float64","
2021-12-31    49940000.0
2020-12-31    22281000.0
2019-12-31     5489000.0
2018-12-31     2794000.0
Name: Total Current Assets, dtype: float64"
90,CDNA,-1.662531017,,"
2021-12-31    77301000.0
2020-12-31    69217000.0
2019-12-31    34828000.0
2018-12-31    19504000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    465876000.0
2020-12-31    277679000.0
2019-12-31     99000000.0
2018-12-31     95928000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.165926
2020-12-31    0.249270
2019-12-31    0.351798
2018-12-31    0.203319
dtype: float64","
2021-12-31    348485000.0
2020-12-31    134669000.0
2019-12-31     38223000.0
2018-12-31     64616000.0
Name: Cash, dtype: float64","
2021-12-31    433360000.0
2020-12-31    273097000.0
2019-12-31     71922000.0
2018-12-31     81114000.0
Name: Total Current Assets, dtype: float64"
91,CMRE,-10.94972067,0.050300002,"
2021-12-31    370027000.0
2020-12-31    206974000.0
2019-12-31    266534000.0
2018-12-31    224669000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.725899e+09
2020-12-31    1.348820e+09
2019-12-31    1.410728e+09
2018-12-31    1.357124e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.214397
2020-12-31    0.153448
2019-12-31    0.188934
2018-12-31    0.165548
dtype: float64","
2021-12-31    276002000.0
2020-12-31    143922000.0
2019-12-31    148928000.0
2018-12-31    113714000.0
Name: Cash, dtype: float64","
2021-12-31    426124000.0
2020-12-31    192050000.0
2019-12-31    197244000.0
2018-12-31    170768000.0
Name: Total Current Assets, dtype: float64"
92,PCPC,,,"
2021-12-31    290510.0
2020-12-31    274925.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    -6378767.0
2020-12-31   -15005609.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.045543
2020-12-31   -0.018321
dtype: float64","
2021-12-31     470895.0
2020-12-31    1336674.0
Name: Cash, dtype: float64","
2021-12-31     669067.0
2020-12-31    1749300.0
Name: Total Current Assets, dtype: float64"
93,AIB,,,"
2021-12-31    320394.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1723.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    185.951248
dtype: float64","
2021-12-31    45370.0
Name: Cash, dtype: float64","
2021-12-31    45370.0
Name: Total Current Assets, dtype: float64"
94,CTRA,-2.798634812,0.0863,"
2021-12-31    1.220000e+09
2020-12-31    3.900000e+08
2019-12-31    3.280340e+08
2018-12-31    2.872640e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.173800e+10
2020-12-31    2.216000e+09
2019-12-31    2.151487e+09
2018-12-31    2.088159e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.103936
2020-12-31    0.175993
2019-12-31    0.152469
2018-12-31    0.137568
dtype: float64","
2021-12-31    1.036000e+09
2020-12-31    1.400000e+08
2019-12-31    2.002270e+08
2018-12-31    2.287000e+06
Name: Cash, dtype: float64","
2021-12-31    2.136000e+09
2020-12-31    4.160000e+08
2019-12-31    5.682480e+08
2018-12-31    5.445450e+08
Name: Total Current Assets, dtype: float64"
95,RLTY,,0.0964,,,,,
96,NVX,,,"
2022-06-30    11447533.0
2021-06-30     5354510.0
2020-06-30     4009051.0
2019-06-30     6130280.0
Name: Total Current Liabilities, dtype: float64","
2022-06-30    364343319.0
2021-06-30    184395802.0
2020-06-30     66532293.0
2019-06-30     15772778.0
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    0.031420
2021-06-30    0.029038
2020-06-30    0.060257
2019-06-30    0.388662
dtype: float64","
2022-06-30    207083935.0
2021-06-30    136663976.0
2020-06-30     38807662.0
2019-06-30      6054664.0
Name: Cash, dtype: float64","
2022-06-30    235354430.0
2021-06-30    144025519.0
2020-06-30     41402439.0
2019-06-30      7854758.0
Name: Total Current Assets, dtype: float64"
97,CFFE,,,"
2021-12-31    2854401.0
2020-12-31       1421.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -9352134.0
2020-12-31      23579.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.305214
2020-12-31    0.060265
dtype: float64","
2021-12-31    25000.0
2020-12-31    25000.0
Name: Cash, dtype: float64","
2021-12-31    220463.0
2020-12-31     25000.0
Name: Total Current Assets, dtype: float64"
98,CXR.F,0.584215921,0.014099999,"
2021-12-31    2.233000e+09
2020-12-31    2.019000e+09
2019-12-31    2.151000e+09
2018-12-31    1.915000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.349000e+10
2020-12-31    1.310100e+10
2019-12-31    1.184800e+10
2018-12-31    1.256300e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.165530
2020-12-31    0.154110
2019-12-31    0.181550
2018-12-31    0.152432
dtype: float64","
2021-12-31    2.239000e+09
2020-12-31    3.129000e+09
2019-12-31    9.580000e+08
2018-12-31    8.580000e+08
Name: Cash, dtype: float64","
2021-12-31    3.873000e+09
2020-12-31    4.441000e+09
2019-12-31    3.278000e+09
2018-12-31    2.565000e+09
Name: Total Current Assets, dtype: float64"
99,SSTK,1.21016692,0.019,"
2021-12-31    333784000.0
2020-12-31    256929000.0
2019-12-31    245894000.0
2018-12-31    223303000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    468482000.0
2020-12-31    421925000.0
2019-12-31    328145000.0
2018-12-31    286667000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.712480
2020-12-31    0.608945
2019-12-31    0.749346
2018-12-31    0.778963
dtype: float64","
2021-12-31    314017000.0
2020-12-31    428574000.0
2019-12-31    303261000.0
2018-12-31    230852000.0
Name: Cash, dtype: float64","
2021-12-31    388215000.0
2020-12-31    489070000.0
2019-12-31    376980000.0
2018-12-31    306721000.0
Name: Total Current Assets, dtype: float64"
