,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
385,CGEN,,,"
2021-12-31    17096000.0
2020-12-31    10523000.0
2019-12-31     6819000.0
2018-12-31     9989000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    106693000.0
2020-12-31    119782000.0
2019-12-31     38321000.0
2018-12-31     37243000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.160235
2020-12-31    0.087851
2019-12-31    0.177944
2018-12-31    0.268211
dtype: float64","
2021-12-31    7801000.0
2020-12-31    7143000.0
2019-12-31    9187000.0
2018-12-31    5861000.0
Name: Cash, dtype: float64","
2021-12-31    123222000.0
2020-12-31    129090000.0
2019-12-31     45000000.0
2018-12-31     46578000.0
Name: Total Current Assets, dtype: float64"
386,NXPRF,1.957104558,,"
2021-12-31    2.887000e+09
2020-12-31    2.729000e+09
2019-12-31    2.339000e+09
2018-12-31    2.407000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.447000e+09
2020-12-31    1.216000e+09
2019-12-31    1.209000e+09
2018-12-31    1.325000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.995162
2020-12-31    2.244243
2019-12-31    1.934657
2018-12-31    1.816604
dtype: float64","
2021-12-31    9.720000e+08
2020-12-31    1.142000e+09
2019-12-31    6.420000e+08
2018-12-31    9.010000e+08
Name: Cash, dtype: float64","
2021-12-31    3.534000e+09
2020-12-31    3.288000e+09
2019-12-31    3.065000e+09
2018-12-31    3.349000e+09
Name: Total Current Assets, dtype: float64"
387,APTO,2.634307257,0.0129,"
2021-12-31    8174000.0
2020-12-31    6812000.0
2019-12-31    5539000.0
2018-12-31    2789000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31     74236000.0
2020-12-31    118915000.0
2019-12-31     93926000.0
2018-12-31     14081000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.110108
2020-12-31    0.057285
2019-12-31    0.058972
2018-12-31    0.198068
dtype: float64","
2021-12-31     39114000.0
2020-12-31    117393000.0
2019-12-31     79842000.0
2018-12-31     15299000.0
Name: Cash, dtype: float64","
2021-12-31     81737000.0
2020-12-31    125076000.0
2019-12-31     98766000.0
2018-12-31     16486000.0
Name: Total Current Assets, dtype: float64"
388,GLT,0.8,,"
2021-12-31    371170000.0
2020-12-31    233343000.0
2019-12-31    230503000.0
2018-12-31    232802000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    542762000.0
2020-12-31    577932000.0
2019-12-31    555959000.0
2018-12-31    538898000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.683854
2020-12-31    0.403755
2019-12-31    0.414604
2018-12-31    0.431996
dtype: float64","
2021-12-31    138436000.0
2020-12-31     99581000.0
2019-12-31    126201000.0
2018-12-31    142685000.0
Name: Cash, dtype: float64","
2021-12-31    636566000.0
2020-12-31    452925000.0
2019-12-31    477332000.0
2018-12-31    469286000.0
Name: Total Current Assets, dtype: float64"
389,POSH,2.083333333,,"
2021-12-31    187807000.0
2020-12-31    165368000.0
2019-12-31    114253000.0
2018-12-31     77240000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    417619000.0
2020-12-31    -96779000.0
2019-12-31   -124787000.0
2018-12-31    -86775000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.449709
2020-12-31   -1.708718
2019-12-31   -0.915584
2018-12-31   -0.890118
dtype: float64","
2021-12-31    581538000.0
2020-12-31    238902000.0
2019-12-31     63318000.0
2018-12-31     74466000.0
Name: Cash, dtype: float64","
2021-12-31    591275000.0
2020-12-31    273045000.0
2019-12-31    136019000.0
2018-12-31    143751000.0
Name: Total Current Assets, dtype: float64"
390,0O0F.L,0.250160359,,,,,,
391,EEX,,,"
2021-12-31    190100000.0
2020-12-31    115600000.0
2019-12-31    229300000.0
2018-12-31    268600000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -119400000.0
2020-12-31     -3800000.0
2019-12-31    640200000.0
2018-12-31    708300000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    -1.592127
2020-12-31   -30.421053
2019-12-31     0.358169
2018-12-31     0.379218
dtype: float64","
2021-12-31    231200000.0
2020-12-31    295300000.0
2019-12-31      9600000.0
2018-12-31     20500000.0
Name: Cash, dtype: float64","
2021-12-31    290100000.0
2020-12-31    352300000.0
2019-12-31     93700000.0
2018-12-31    103000000.0
Name: Total Current Assets, dtype: float64"
392,IRL,-0.508231926,,"
2021-10-31    537365.0
2020-10-31    266657.0
2019-10-31    193043.0
2018-10-31    172942.0
Name: Total Current Liabilities, dtype: float64","
2021-10-31    55212684.0
2020-10-31    52905460.0
2019-10-31    54748655.0
2018-10-31    55156518.0
Name: Total Stockholder Equity, dtype: float64","
2021-10-31    0.009733
2020-10-31    0.005040
2019-10-31    0.003526
2018-10-31    0.003135
dtype: float64","
2021-10-31     135522.0
2020-10-31     305126.0
2019-10-31     580266.0
2018-10-31    1270866.0
Name: Cash, dtype: float64","
2021-10-31     738664.0
2020-10-31     379759.0
2019-10-31     815404.0
2018-10-31    1519834.0
Name: Total Current Assets, dtype: float64"
393,PASTF,,0.3183,"
2021-12-31    2.802212e+09
2020-12-31    2.779600e+09
2019-12-31    3.299504e+09
2018-12-31    2.733769e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.976262e+09
2020-12-31    1.870611e+09
2019-12-31    2.244819e+09
2018-12-31    2.085861e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.417935
2020-12-31    1.485932
2019-12-31    1.469831
2018-12-31    1.310619
dtype: float64","
2021-12-31    8.926360e+08
2020-12-31    8.299890e+08
2019-12-31    1.142953e+09
2018-12-31    9.163360e+08
Name: Cash, dtype: float64","
2021-12-31    2.622120e+09
2020-12-31    2.633774e+09
2019-12-31    3.100359e+09
2018-12-31    2.928547e+09
Name: Total Current Assets, dtype: float64"
394,ARC,,0.0159,"
2021-12-31    75462000.0
2020-12-31    76247000.0
2019-12-31    86375000.0
2018-12-31    80950000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    152427000.0
2020-12-31    147668000.0
2019-12-31    143368000.0
2018-12-31    140269000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.495070
2020-12-31    0.516341
2019-12-31    0.602471
2018-12-31    0.577105
dtype: float64","
2021-12-31    55929000.0
2020-12-31    54950000.0
2019-12-31    29425000.0
2018-12-31    29433000.0
Name: Cash, dtype: float64","
2021-12-31    112544000.0
2020-12-31    108747000.0
2019-12-31    106383000.0
2018-12-31    115375000.0
Name: Total Current Assets, dtype: float64"
395,FWAC,1.285714286,0.081999995,"
2021-12-31    299801.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -8052394.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.037231
dtype: float64","
2021-12-31    737986.0
Name: Cash, dtype: float64","
2021-12-31    1859846.0
Name: Total Current Assets, dtype: float64"
396,KN,,,"
2021-12-31    166200000.0
2020-12-31    297300000.0
2019-12-31    151500000.0
2018-12-31    141800000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.459500e+09
2020-12-31    1.303500e+09
2019-12-31    1.288500e+09
2018-12-31    1.211600e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.113875
2020-12-31    0.228078
2019-12-31    0.117579
2018-12-31    0.117035
dtype: float64","
2021-12-31     68900000.0
2020-12-31    147800000.0
2019-12-31     78400000.0
2018-12-31     73500000.0
Name: Cash, dtype: float64","
2021-12-31    380300000.0
2020-12-31    419600000.0
2019-12-31    388400000.0
2018-12-31    365000000.0
Name: Total Current Assets, dtype: float64"
397,CLAS,4.849498328,,"
2021-12-31    413086.0
2020-12-31    150522.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -19041133.0
2020-12-31       22160.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.021694
2020-12-31    6.792509
dtype: float64","
2021-12-31    421663.0
2020-12-31     76602.0
Name: Cash, dtype: float64","
2021-12-31    697695.0
2020-12-31    172682.0
Name: Total Current Assets, dtype: float64"
398,KAVL,,,"
2021-10-31    13820022.0
2020-10-31     4438327.0
2019-10-31       44886.0
2018-10-31        3000.0
Name: Total Current Liabilities, dtype: float64","
2021-10-31    16321313.0
2020-10-31     4414608.0
2019-10-31      -44886.0
2018-10-31       -3000.0
Name: Total Stockholder Equity, dtype: float64","
2021-10-31    0.846747
2020-10-31    1.005373
2019-10-31   -1.000000
2018-10-31   -1.000000
dtype: float64","
2021-10-31    7760228.0
2020-10-31    7421701.0
2019-10-31          NaN
2018-10-31          NaN
Name: Cash, dtype: float64","
2021-10-31    30134916.0
2020-10-31     8845006.0
2019-10-31           NaN
2018-10-31           NaN
Name: Total Current Assets, dtype: float64"
399,MWZ.F,,,"
2021-12-31    6.583400e+10
2020-12-31    6.227000e+10
2019-12-31    5.383800e+10
2018-12-31    4.935400e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    6.748200e+10
2020-12-31    7.455800e+10
2019-12-31    6.614400e+10
2018-12-31    5.274100e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.975579
2020-12-31    0.835189
2019-12-31    0.813951
2018-12-31    0.935781
dtype: float64","
2021-12-31    2.004700e+10
2020-12-31    1.979500e+10
2019-12-31    1.659800e+10
2018-12-31    1.582100e+10
Name: Cash, dtype: float64","
2021-12-31    6.783900e+10
2020-12-31    6.684400e+10
2019-12-31    5.701600e+10
2018-12-31    5.475400e+10
Name: Total Current Assets, dtype: float64"
400,IRIX,1.55168754,0.0294,"
2022-01-01    12646000.0
2021-01-02     8681000.0
2019-12-28     9778000.0
2018-12-29    10502000.0
Name: Total Current Liabilities, dtype: float64","
2022-01-01    23299000.0
2021-01-02    17366000.0
2019-12-28    22705000.0
2018-12-29    29961000.0
Name: Total Stockholder Equity, dtype: float64","
2022-01-01    0.542770
2021-01-02    0.499885
2019-12-28    0.430654
2018-12-29    0.350522
dtype: float64","
2022-01-01    23852000.0
2021-01-02    11626000.0
2019-12-28    12653000.0
2018-12-29    21194000.0
Name: Cash, dtype: float64","
2022-01-01    42253000.0
2021-01-02    25359000.0
2019-12-28    30551000.0
2018-12-29    39618000.0
Name: Total Current Assets, dtype: float64"
401,VIA,0.217391304,,"
2021-12-31     82492000.0
2020-12-31     90661000.0
2019-12-31    141955000.0
2018-12-31    141951000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    53352000.0
2020-12-31    64854000.0
2019-12-31    51219000.0
2018-12-31    45806000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.546184
2020-12-31    1.397925
2019-12-31    2.771530
2018-12-31    3.098961
dtype: float64","
2021-12-31    68899000.0
2020-12-31    71684000.0
2019-12-31    56664000.0
2018-12-31    41002000.0
Name: Cash, dtype: float64","
2021-12-31    196680000.0
2020-12-31    204874000.0
2019-12-31    236128000.0
2018-12-31    291980000.0
Name: Total Current Assets, dtype: float64"
402,0A00.L,,0.1105,,,,,
403,ACACW,,,,,,,
404,PEBO,,,"
2021-12-31    6.110134e+09
2020-12-31    4.067747e+09
2019-12-31    3.668836e+09
2018-12-31    3.361670e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    845025000.0
2020-12-31    575673000.0
2019-12-31    594393000.0
2018-12-31    520140000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    7.230714
2020-12-31    7.066072
2019-12-31    6.172408
2018-12-31    6.463010
dtype: float64","
2021-12-31    415727000.0
2020-12-31    107400000.0
2019-12-31     78693000.0
2018-12-31     61212000.0
Name: Cash, dtype: float64","
2021-12-31    458681000.0
2020-12-31    197825000.0
2019-12-31    146039000.0
2018-12-31     87720000.0
Name: Total Current Assets, dtype: float64"
405,SVCBF,1.13134444,0.052600004,"
2021-12-31    6.680000e+09
2020-12-31    6.613000e+09
2019-12-31    8.204000e+09
2018-12-31    7.312000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    8.305500e+10
2020-12-31    7.216300e+10
2019-12-31    6.851000e+10
2018-12-31    3.906200e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.080429
2020-12-31    0.091640
2019-12-31    0.119749
2018-12-31    0.187190
dtype: float64","
2021-12-31    1.056000e+09
2020-12-31    1.273000e+09
2019-12-31    4.540000e+08
2018-12-31    6.480000e+08
Name: Cash, dtype: float64","
2021-12-31    8.768000e+09
2020-12-31    8.269000e+09
2019-12-31    8.679000e+09
2018-12-31    8.855000e+09
Name: Total Current Assets, dtype: float64"
406,CRDA.L,,0.0195,"
2021-12-31    459900000.0
2020-12-31    345400000.0
2019-12-31    336400000.0
2018-12-31    291600000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.752000e+09
2020-12-31    1.584700e+09
2019-12-31    8.605000e+08
2018-12-31    9.894000e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.262500
2020-12-31    0.217959
2019-12-31    0.390936
2018-12-31    0.294724
dtype: float64","
2021-12-31    112800000.0
2020-12-31    106500000.0
2019-12-31     81900000.0
2018-12-31     71200000.0
Name: Cash, dtype: float64","
2021-12-31    893700000.0
2020-12-31    699000000.0
2019-12-31    567600000.0
2018-12-31    592000000.0
Name: Total Current Assets, dtype: float64"
407,CTAQW,1.344186047,0.0156,,,,,
408,CKX,,,"
2021-12-31    261236.0
2020-12-31    342195.0
2019-12-31    227411.0
2018-12-31    216815.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    16606187.0
2020-12-31    15786838.0
2019-12-31    15447455.0
2018-12-31    15197522.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.015731
2020-12-31    0.021676
2019-12-31    0.014722
2018-12-31    0.014266
dtype: float64","
2021-12-31    7409873.0
2020-12-31    6463255.0
2019-12-31    3280289.0
2018-12-31    1860736.0
Name: Cash, dtype: float64","
2021-12-31    7998849.0
2020-12-31    7073076.0
2019-12-31    6620448.0
2018-12-31    5631013.0
Name: Total Current Assets, dtype: float64"
409,LIXTW,,,,,,,
410,MFG,,,"
2022-03-31    1.974378e+14
2021-03-31    1.878113e+14
2020-03-31    1.812403e+14
2019-03-31    1.708872e+14
Name: Total Current Liabilities, dtype: float64","
2022-03-31    9.077476e+12
2021-03-31    9.256410e+12
2020-03-31    8.554183e+12
2019-03-31    8.749511e+12
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    21.750302
2021-03-31    20.289866
2020-03-31    21.187331
2019-03-31    19.531062
dtype: float64","
2022-03-31    5.135930e+13
2021-03-31    4.698140e+13
2020-03-31    4.106974e+13
2019-03-31    4.510860e+13
Name: Cash, dtype: float64","
2022-03-31    9.123672e+13
2021-03-31    8.589186e+13
2020-03-31    8.366592e+13
2019-03-31    8.113558e+13
Name: Total Current Assets, dtype: float64"
411,IGMS,3.952843273,,"
2021-12-31    27780000.0
2020-12-31    17240000.0
2019-12-31     8875000.0
2018-12-31     8890000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    244908000.0
2020-12-31    381815000.0
2019-12-31    240231000.0
2018-12-31    -65828000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.113430
2020-12-31    0.045153
2019-12-31    0.036944
2018-12-31   -0.135049
dtype: float64","
2021-12-31    133334000.0
2020-12-31    241080000.0
2019-12-31     35891000.0
2018-12-31      1887000.0
Name: Cash, dtype: float64","
2021-12-31    240747000.0
2020-12-31    373272000.0
2019-12-31    231100000.0
2018-12-31      2407000.0
Name: Total Current Assets, dtype: float64"
412,BAH,0.462919225,,"
2022-03-31    1.533954e+09
2021-03-31    1.291105e+09
2020-03-31    1.327678e+09
2019-03-31    1.179239e+09
Name: Total Current Liabilities, dtype: float64","
2022-03-31    1.046070e+09
2021-03-31    1.071176e+09
2020-03-31    8.563560e+08
2019-03-31    6.753660e+08
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    1.466397
2021-03-31    1.205315
2020-03-31    1.550381
2019-03-31    1.746074
dtype: float64","
2022-03-31    695910000.0
2021-03-31    990955000.0
2020-03-31    741901000.0
2019-03-31    283990000.0
Name: Cash, dtype: float64","
2022-03-31    2.445676e+09
2021-03-31    2.636172e+09
2020-03-31    2.328188e+09
2019-03-31    1.699340e+09
Name: Total Current Assets, dtype: float64"
413,NRACW,1.03545014,0.0166,,,,,
414,PGRU,,,"
2021-12-31     89438000.0
2020-12-31    279141000.0
2019-12-31    189725000.0
2018-12-31            NaN
Name: Total Current Liabilities, dtype: float64","
2021-12-31    387191000.0
2020-12-31    -85854000.0
2019-12-31    -79735000.0
2018-12-31            NaN
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.230992
2020-12-31   -3.251345
2019-12-31   -2.379444
2018-12-31         NaN
dtype: float64","
2021-12-31    70236000.0
2020-12-31    93359000.0
2019-12-31    24653000.0
2018-12-31           NaN
Name: Cash, dtype: float64","
2021-12-31     87891000.0
2020-12-31    107499000.0
2019-12-31     37368000.0
2018-12-31            NaN
Name: Total Current Assets, dtype: float64"
415,VERU,,,"
2021-09-30    15767310.0
2020-09-30    14727141.0
2019-09-30    14019975.0
2018-09-30    13552927.0
Name: Total Current Liabilities, dtype: float64","
2021-09-30    152293944.0
2020-09-30     30111316.0
2019-09-30     32333136.0
2018-09-30     29481418.0
Name: Total Stockholder Equity, dtype: float64","
2021-09-30    0.103532
2020-09-30    0.489090
2019-09-30    0.433610
2018-09-30    0.459711
dtype: float64","
2021-09-30    122359535.0
2020-09-30     13588778.0
2019-09-30      6295152.0
2018-09-30      3759509.0
Name: Cash, dtype: float64","
2021-09-30    151753487.0
2020-09-30     27014690.0
2019-09-30     16806912.0
2018-09-30     11182516.0
Name: Total Current Assets, dtype: float64"
416,0IRN.L,-13.47826087,,"
2021-12-31    1.971100e+09
2020-12-31    1.345100e+09
2019-12-31    1.409300e+09
2018-12-31    1.492100e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.064800e+09
2020-12-31    2.775500e+09
2019-12-31    2.426600e+09
2018-12-31    2.178200e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.643141
2020-12-31    0.484633
2019-12-31    0.580771
2018-12-31    0.685015
dtype: float64","
2021-12-31    471500000.0
2020-12-31    419100000.0
2019-12-31    387900000.0
2018-12-31    262900000.0
Name: Cash, dtype: float64","
2021-12-31    2.744500e+09
2020-12-31    2.208500e+09
2019-12-31    1.898200e+09
2018-12-31    1.686100e+09
Name: Total Current Assets, dtype: float64"
417,TEKKW,,,,,,,
418,DKDCW,,,,,,,
419,0FQI.L,,,,,,,
420,HNI,,,"
2022-01-01    506448000.0
2021-01-02    439028000.0
2019-12-28    478705000.0
2018-12-29    434308000.0
Name: Total Current Liabilities, dtype: float64","
2022-01-01    589644000.0
2021-01-02    590419000.0
2019-12-28    584044000.0
2018-12-29    562933000.0
Name: Total Stockholder Equity, dtype: float64","
2022-01-01    0.858905
2021-01-02    0.743587
2019-12-28    0.819639
2018-12-29    0.771509
dtype: float64","
2022-01-01     52270000.0
2021-01-02    116120000.0
2019-12-28     52073000.0
2018-12-29     76819000.0
Name: Cash, dtype: float64","
2022-01-01    523494000.0
2021-01-02    495735000.0
2019-12-28    528834000.0
2018-12-29    531883000.0
Name: Total Current Assets, dtype: float64"
